CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_CATEGORIA_ADMINISTRATIVA;TP_REDE;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;ANO_BASE
1;15;1500602;0;1;1;1;1;114877;"""0115L04""";01;011;0115;2;1;1;1;1;38;0;38;0;34;0;4;0;83;0;83;0;59;0;24;0;19;16;3;0;19;19;0;16;0;3;0;0;0;0;0;0;0;11;2;0;3;3;0;0;2;3;13;0;0;1;78;56;22;24;54;0;35;22;6;5;9;0;1;12;11;50;1;2;2;5;4;1;3;2;0;1;1;1;1;0;0;1;0;1;4;0;0;0;19;0;78;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;3;0;1;0;50;50;20;0;16;0;3;3;0;0;1;0;19;0;0;64;14;0;3;2;0;0;0;0;0;3;0;3;0;1;0;1;0;0;0;0;0;0.15789473684210525;2022
1;15;1500602;0;1;1;1;1;114876;"""0115L13""";01;011;0115;2;1;1;1;1;57;0;57;0;44;0;13;0;111;0;111;0;77;0;34;0;22;20;2;0;22;22;0;20;0;2;0;0;0;0;0;0;0;13;4;0;0;3;2;0;7;2;13;0;0;0;167;123;44;81;86;0;55;43;19;17;26;7;0;25;25;106;4;5;2;12;9;3;7;5;0;3;3;3;2;1;0;0;3;0;7;1;1;0;22;0;167;0;12;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;2;0;1;0;99;99;29;0;54;0;7;7;2;0;4;0;18;4;0;117;50;0;8;4;0;44;0;35;0;14;1;14;0;5;0;5;0;0;0;0;0;0.18181818181818182;2022
1;15;1500602;0;2;2;4;2;1375276;"""0115L07""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;2;0;0;11;8;3;0;0;0;0;0;0;0;0;0;1;4;1;3;1;1;0;1;1;1;0;0;8;13;10;3;0;0;0;1;4;2;4;1;1;0;1;1;3;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;13;0;0;0;3;3;3;0;11;0;0;0;0;11;0;0;11;0;13;0;0;0;0;13;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09090909090909091;2022
1;15;1500602;0;2;2;4;2;1186955;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;17;1;0;0;3;2;1;0;0;0;0;0;15;0;0;0;3;3;4;3;4;1;0;0;0;5;0;0;13;30;26;4;0;0;0;2;7;7;4;8;1;1;1;1;9;0;0;19;6;6;0;0;0;0;1;1;2;0;2;0;0;1;0;3;0;0;2;18;0;30;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3;0;21;9;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2777777777777778;2022
1;15;1500701;0;2;1;4;2;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;8;6;0;0;11;8;1;0;2;0;0;0;3;0;0;0;9;3;1;0;0;1;0;4;0;9;0;0;1;33;14;19;0;0;0;20;4;5;2;1;1;0;6;2;21;0;0;4;5;2;3;0;0;0;3;1;0;0;1;0;0;0;0;4;0;0;1;14;0;33;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;30;3;0;4;1;0;0;0;0;0;34;13;31;4;37;14;33;5;0;0;0;0;0.2857142857142857;2022
1;15;1500800;0;1;3;4;2;54052;"""0115L15""";01;011;0115;2;0;1;1;1;150;0;150;0;149;0;1;0;150;0;150;0;149;0;1;0;13;11;2;0;13;12;5;7;0;0;0;0;0;1;0;0;0;7;2;0;1;3;0;0;1;0;12;0;0;0;18;16;2;0;18;0;9;4;1;1;3;0;0;1;0;16;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;13;0;18;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;17;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15384615384615385;2022
1;15;1500800;0;2;2;4;2;1363693;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;6;7;0;0;12;10;2;0;0;0;0;0;1;0;0;0;3;4;1;0;3;1;1;0;3;6;0;0;4;19;8;11;0;0;0;3;6;2;0;5;2;1;1;4;10;0;0;4;2;0;2;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;13;0;19;0;2;0;1;0;1;1;12;0;0;0;0;12;0;0;12;0;17;0;0;0;0;17;0;0;17;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;13;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6923076923076923;2022
1;15;1500800;0;2;2;4;2;99968;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;9;7;0;0;14;12;2;0;0;0;0;0;2;0;0;0;3;4;4;0;4;1;0;0;0;11;0;0;5;24;16;8;0;0;0;4;4;4;1;9;2;0;2;1;16;0;0;5;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16;0;24;0;1;0;1;0;1;0;15;0;0;0;0;15;0;0;15;0;22;0;0;0;0;22;0;0;22;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3;0;13;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.625;2022
1;15;1501402;1;1;1;1;1;86286;"""0115L01""";01;011;0115;2;1;1;1;1;47;47;0;0;30;0;17;0;30;30;0;0;26;0;4;0;27;12;15;27;0;25;0;23;0;2;0;0;0;2;0;0;0;14;4;3;2;2;1;1;13;2;12;0;0;0;81;39;42;81;0;0;26;21;11;4;11;5;3;23;13;39;2;0;4;2;1;1;2;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;27;0;81;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;33;10;0;18;0;1;1;0;0;0;0;21;6;0;55;26;0;2;0;0;0;0;0;0;8;0;7;0;7;2;6;1;0;0;0;0;0.37037037037037035;2022
1;15;1501402;1;1;1;1;1;104612;"""0115L02""";01;011;0115;2;1;1;1;1;41;0;41;0;30;0;11;0;70;0;70;0;68;0;2;0;27;19;8;0;27;26;0;24;0;2;0;0;0;1;0;0;0;14;3;4;3;2;1;0;5;11;11;0;0;0;123;94;29;0;123;0;42;33;16;12;16;4;0;14;35;66;0;1;7;7;5;2;0;7;0;0;3;0;2;2;0;0;0;4;2;0;0;1;27;0;122;1;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;1;0;1;0;62;61;30;0;25;0;2;2;2;0;0;0;22;5;0;92;31;0;2;5;0;16;0;0;0;7;0;7;0;8;0;8;1;0;0;0;0;0.25925925925925924;2022
1;15;1501402;1;1;1;1;1;26501;"""0115L03""";01;011;0115;2;1;1;1;1;47;47;0;0;30;0;17;0;56;56;0;0;48;0;8;0;27;18;9;27;0;26;0;22;0;4;0;0;0;1;0;0;0;20;2;1;1;3;0;0;15;2;7;1;2;0;85;60;25;85;0;0;40;18;2;8;12;4;1;24;15;39;1;2;4;7;4;3;7;0;0;1;4;0;1;1;0;0;1;0;3;0;0;3;27;0;84;1;7;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;35;35;15;0;12;0;0;0;0;0;0;0;20;7;0;58;27;0;2;5;0;0;0;0;0;5;0;5;0;5;0;5;3;0;0;0;0;0.37037037037037035;2022
1;15;1501402;1;1;1;1;1;23777;"""0115L04""";01;011;0115;2;1;1;1;1;92;46;46;0;60;0;32;0;384;252;132;0;339;0;45;0;74;46;28;36;38;55;0;48;0;7;0;0;0;19;0;0;0;38;17;4;5;5;5;0;18;15;38;1;0;2;265;158;107;125;140;0;129;65;34;15;16;6;0;60;41;146;5;1;12;22;15;7;7;15;0;4;9;5;2;1;1;0;3;3;14;0;0;2;74;0;265;0;22;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;21;0;2;0;119;118;63;0;41;0;7;7;3;0;3;0;62;12;0;178;86;1;10;11;1;1;0;0;0;17;1;17;0;11;0;11;1;0;0;0;0;0.17567567567567569;2022
1;15;1501402;1;1;1;1;1;1186804;"""0115L07""";01;011;0115;2;1;1;1;1;103;103;0;0;30;0;6;67;282;282;0;0;163;0;30;89;71;63;8;71;0;30;0;25;0;5;0;0;0;2;39;0;0;19;10;8;13;17;3;1;14;12;41;3;0;1;104;97;7;104;0;0;48;17;20;10;8;0;1;17;20;62;2;0;3;6;6;0;6;0;0;2;1;1;0;2;0;0;0;1;5;0;0;0;71;0;104;0;6;0;6;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;6;0;2;0;60;59;33;0;22;0;4;4;1;0;3;0;61;10;0;82;22;0;4;2;0;39;39;0;0;6;1;4;0;8;0;7;0;0;0;0;0;0.056338028169014086;2022
1;15;1501402;1;1;1;1;1;27645;"""0115L13""";01;011;0115;2;1;1;1;1;182;110;72;0;116;0;28;38;600;382;218;0;501;0;61;38;156;112;44;98;58;107;0;96;0;11;0;0;0;18;30;1;0;89;15;21;12;12;7;0;30;28;94;1;1;2;575;399;176;282;293;0;307;122;58;29;36;16;7;110;92;336;10;4;23;61;39;22;31;30;0;13;21;13;5;4;3;2;10;5;37;1;0;8;156;0;575;0;61;0;11;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;49;39;1;4;0;297;286;159;6;99;0;27;27;8;0;13;0;118;38;0;393;181;1;38;22;1;56;30;1;1;54;8;53;7;40;1;40;13;0;0;0;0;0.08974358974358974;2022
1;15;1501402;1;1;1;1;1;1270693;"""0115L07""";01;011;0115;2;1;1;1;1;36;36;0;0;30;0;6;0;451;451;0;0;430;0;21;0;33;29;4;33;0;27;0;27;0;0;0;0;0;6;0;0;0;14;5;6;3;3;2;0;8;1;24;0;0;0;89;78;11;89;0;0;45;18;7;10;8;1;0;16;7;66;0;0;0;11;9;2;11;0;0;5;4;0;0;2;0;0;1;0;10;0;0;0;33;0;89;0;11;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;19;1;10;0;57;57;48;2;31;0;6;6;5;1;2;0;25;8;0;75;14;0;9;2;0;0;0;0;0;14;0;14;3;17;0;17;4;0;0;0;0;0.24242424242424243;2022
1;15;1501402;1;1;1;1;1;1406112;"""0115L13""";01;011;0115;2;1;1;1;1;59;59;0;0;50;0;9;0;843;843;0;0;809;0;34;0;53;32;21;53;0;45;0;45;0;0;0;0;0;8;0;0;1;41;4;4;3;0;0;0;15;2;36;0;0;0;133;95;38;133;0;1;101;17;7;4;3;0;0;37;8;88;0;0;0;13;11;2;13;0;0;9;2;1;1;0;0;0;6;0;7;0;0;0;53;0;133;0;13;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;18;0;12;0;55;55;47;2;32;0;3;3;2;0;1;0;39;14;0;89;44;0;6;7;0;0;0;0;0;15;0;15;3;34;0;31;6;0;0;0;0;0.18867924528301888;2022
1;15;1501402;1;1;1;4;2;99014;"""0115L04""";01;011;0115;2;0;1;1;1;96;36;60;0;60;0;36;0;24;24;0;0;24;0;0;0;24;17;7;24;0;24;10;7;0;7;0;0;0;0;0;0;1;16;4;2;1;0;0;0;22;0;2;0;0;0;41;25;16;41;0;1;24;8;5;1;2;0;0;38;0;1;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;24;0;41;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;4;0;28;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;2022
1;15;1501402;1;1;1;4;2;55869;"""0115L13""";01;011;0115;2;0;1;1;1;119;48;71;0;72;0;47;0;25;24;1;0;25;0;0;0;25;16;9;24;1;25;11;9;0;5;0;0;0;0;0;0;0;20;1;2;0;0;2;0;23;0;2;0;0;0;58;41;17;57;1;0;39;8;7;1;1;2;0;49;0;4;0;3;2;15;11;4;14;1;0;8;3;2;1;0;1;0;12;0;0;0;2;1;25;0;58;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;0;46;12;0;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;2022
1;15;1501402;1;1;2;4;2;66647;"""0115L15""";01;011;0115;2;0;1;1;1;158;51;107;0;150;0;8;0;19;1;18;0;11;0;8;0;18;11;7;1;17;10;4;6;0;0;0;0;0;8;0;0;0;10;5;0;0;2;1;0;7;1;10;0;0;0;93;63;30;28;65;0;48;16;13;4;7;4;1;31;7;55;0;0;0;37;23;14;12;25;0;17;7;9;3;1;0;0;11;3;23;0;0;0;18;0;92;1;37;0;0;0;0;0;3;3;2;1;0;0;0;0;0;0;13;13;11;2;0;0;0;0;0;0;4;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3;0;83;10;0;31;6;0;0;0;0;0;0;0;0;0;54;0;32;24;0;0;0;0;4.444444444444445;2022
1;15;1501402;1;1;4;1;1;113832;"""0115L13""";01;011;0115;2;1;1;1;1;60;60;0;0;40;0;20;0;953;953;0;0;919;0;34;0;37;24;13;37;0;33;0;13;0;20;0;0;0;4;0;0;0;20;6;4;1;5;1;0;7;2;23;0;0;5;123;87;36;123;0;0;66;32;5;6;12;2;0;14;24;76;4;0;5;23;18;5;23;0;0;11;8;1;1;2;0;0;2;7;13;1;0;0;37;0;123;0;23;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;15;0;18;0;64;64;48;2;50;0;12;12;11;0;7;0;27;10;0;96;27;0;17;6;0;0;0;0;0;93;2;86;21;32;0;32;7;0;0;0;0;0.8918918918918919;2022
1;15;1501402;1;2;1;4;2;1183559;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;17;17;0;0;23;23;0;0;0;0;0;0;11;0;0;0;11;13;2;5;3;0;0;8;0;14;1;0;11;61;28;33;0;0;0;13;19;7;9;6;5;2;22;4;20;1;0;14;8;5;3;0;0;0;1;2;2;2;0;1;0;2;0;2;0;0;4;34;0;61;0;8;0;2;0;1;0;33;0;0;0;0;33;1;0;33;0;61;0;0;0;0;61;2;0;60;0;8;0;0;0;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;18;0;34;27;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1176470588235294;2022
1;15;1501402;1;2;1;4;2;1125999;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;21;15;0;0;18;18;0;0;0;0;0;0;18;0;0;0;8;8;2;10;5;3;0;3;2;15;0;0;16;60;39;21;0;0;0;9;8;7;12;15;8;1;10;3;28;1;0;18;6;6;0;0;0;0;1;0;1;1;1;2;0;1;0;3;0;0;2;36;0;60;0;6;0;0;0;0;0;36;0;0;0;0;36;1;0;36;0;58;0;0;0;0;58;4;0;56;0;5;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;24;0;35;25;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;2022
1;15;1501402;1;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;12;7;0;0;12;12;0;0;0;0;0;0;7;0;0;0;3;4;4;2;4;1;1;2;1;8;1;0;7;10;5;5;0;0;0;2;2;3;0;3;0;0;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;10;0;0;0;0;0;0;0;5;0;0;0;0;5;0;0;4;1;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;3;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7368421052631579;2022
1;15;1501402;1;2;1;4;2;1422077;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;4;0;0;13;13;0;0;0;0;0;0;0;0;0;0;3;2;3;2;3;0;0;13;0;0;0;0;0;35;29;6;0;0;0;4;8;9;6;5;2;1;30;0;4;0;1;0;2;2;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;13;0;35;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;27;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8461538461538461;2022
1;15;1501402;1;2;1;4;2;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;12;8;0;0;19;7;8;0;4;0;0;0;1;0;0;0;6;7;2;0;3;2;0;4;3;10;2;0;1;33;18;15;0;0;0;7;8;6;1;8;2;1;9;5;15;2;0;2;4;3;1;0;0;0;0;0;2;0;1;0;1;1;1;2;0;0;0;20;0;33;0;4;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;3;0;25;8;0;2;2;0;0;0;0;0;33;16;28;2;46;20;33;4;0;0;0;0;0.65;2022
1;15;1501402;1;2;2;4;2;1363693;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;20;15;0;0;34;27;7;0;0;0;0;0;1;0;0;0;14;4;4;1;9;2;1;8;3;7;0;0;17;47;25;22;0;0;0;17;6;5;3;12;3;1;16;4;10;0;0;17;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;35;0;47;0;1;0;0;0;0;0;25;0;0;0;0;25;1;0;25;0;31;0;0;0;0;31;1;0;31;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;1;0;40;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5428571428571428;2022
1;15;1501402;1;2;2;4;2;1375276;"""0115L07""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;24;5;0;0;29;19;10;0;0;0;0;0;0;0;0;1;7;8;2;3;6;1;1;7;1;4;0;1;16;40;34;6;0;0;1;8;8;4;4;10;3;2;15;2;6;0;1;16;4;4;0;0;0;0;0;0;0;1;2;1;0;3;1;0;0;0;0;29;0;40;0;4;0;0;0;0;0;17;0;0;0;0;17;0;0;17;0;22;0;0;0;0;22;0;0;22;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;0;30;10;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.27586206896551724;2022
1;15;1501402;1;2;2;4;2;99968;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;30;9;0;0;37;33;4;0;0;0;0;0;2;0;0;3;8;4;7;5;10;2;0;7;1;9;1;0;21;62;47;15;0;0;3;10;9;10;7;19;4;0;20;2;18;1;0;21;3;2;1;0;0;0;0;0;1;0;2;0;0;2;0;1;0;0;0;39;0;62;0;3;0;0;0;0;0;30;0;0;0;0;30;0;0;30;0;46;0;0;0;0;46;1;0;46;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;6;0;34;28;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5128205128205128;2022
